index,Participant_ID,Round,InfoOrderGroup,Context,CausalScore,BonusScore,Is_Human,ST_Outcome,End_Outcome,TakesAction,MotivatedByEndOutcome,Is_Pivotal,DummyText,Time_Agent,Time_Action,Time_Incentive,Time_Pivotal,Time_ST_Outcome,Time_Dummy,Time_EndOutcome,Views_Agent,Views_Action,Views_Incentive,Views_Pivotal,Views_ST_Outcome,Views_Dummy,Views_EndOutcome,ContextIsFootball,InfoOrderB,InfoOrderC,Time_Action_md,Time_Agent_md,Time_Incentive_md,Time_Pivotal_md,Time_ST_Outcome_md,Time_Dummy_md,Time_EndOutcome_md,Is_SouthAfrican,CorrectNumeracy,PostGraduateDegree
42,43,28,A,Business,5,0.0,0,1,0,0,0,1,0,1783.0,2283.0,3184.0,1883.0,4000.0,1317.0,5534.0,1.0,1.0,2.0,1.0,4.0,1.0,2.0,0.0,0.0,0.0,-1745.3569711538462,-709.746394230769,576.3100961538462,-734.5240384615386,2308.3846153846152,-24.949519230769283,3211.1177884615386,1.0,0.0,0.0
46,47,28,B,Business,5,10.0,1,1,1,1,0,1,0,951.0,850.0,2200.0,2151.0,1300.0,766.0,4151.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,0.0,-3178.356971153846,-1541.746394230769,-407.6899038461538,-466.52403846153857,-391.6153846153845,-575.9495192307693,1828.1177884615386,1.0,0.0,0.0
52,53,28,B,Business,2,1.0,0,1,0,1,1,0,0,1233.0,3364.0,2751.0,849.0,634.0,383.0,3033.0,2.0,2.0,3.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,-664.3569711538462,-1259.746394230769,143.3100961538462,-1768.5240384615386,-1057.6153846153845,-958.9495192307693,710.1177884615386,1.0,0.0,1.0
0,1,28,A,Football,5,0.0,0,0,0,1,0,1,0,267.0,817.0,265.0,416.0,1000.0,717.0,442.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-961.03125,-1935.7295673076924,-2085.064903846154,-1453.6790865384614,-2142.4459134615386,-797.9122596153845,-1523.9014423076924,1.0,0.0,1.0
2,3,28,C,Business,5,1.0,0,0,1,1,0,0,0,1001.0,1515.0,944.0,1198.0,668.0,781.0,1252.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,-2513.356971153846,-1491.746394230769,-1663.6899038461538,-1419.5240384615386,-1023.6153846153845,-560.9495192307693,-1070.8822115384614,1.0,1.0,0.0
9,10,28,A,Business,5,1.0,0,1,0,0,0,0,1,991.0,7016.0,664.0,4837.0,1416.0,1487.0,1267.0,1.0,4.0,1.0,5.0,2.0,2.0,3.0,0.0,0.0,0.0,2987.643028846154,-1501.746394230769,-1943.6899038461538,2219.4759615384614,-275.6153846153845,145.05048076923072,-1055.8822115384614,1.0,1.0,0.0
11,12,28,C,Football,5,1.0,0,0,1,1,0,1,1,0.0,0.0,1637.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-1778.03125,-2202.7295673076924,-713.0649038461538,-1869.6790865384614,-3142.4459134615386,-1514.9122596153845,-1965.9014423076924,1.0,0.0,0.0
14,15,28,C,Football,7,10.0,1,1,1,1,1,1,0,649.0,817.0,3233.0,933.0,1484.0,349.0,667.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,-961.03125,-1553.7295673076924,882.9350961538462,-936.6790865384614,-1658.4459134615386,-1165.9122596153845,-1298.9014423076924,1.0,0.0,0.0
16,17,28,B,Football,3,-1.0,1,1,0,1,1,0,0,1862.0,1494.0,0.0,911.0,3787.0,2050.0,876.0,1.0,2.0,0.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,-284.03125,-340.7295673076924,-2350.064903846154,-958.6790865384614,644.5540865384614,535.0877403846155,-1089.9014423076924,1.0,0.0,1.0
43,44,28,B,Business,5,-1.0,0,1,1,1,0,0,1,0.0,0.0,1912.0,0.0,1499.0,1265.0,2218.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,-4028.356971153846,-2492.746394230769,-695.6899038461538,-2617.5240384615386,-192.61538461538453,-76.94951923076928,-104.88221153846143,1.0,0.0,0.0
44,45,28,C,Business,5,10.0,1,0,1,1,0,0,0,2760.0,2868.0,4695.0,5215.0,2331.0,4583.0,5564.0,4.0,4.0,5.0,7.0,3.0,6.0,6.0,0.0,0.0,1.0,-1160.3569711538462,267.25360576923094,2087.310096153846,2597.4759615384614,639.3846153846155,3241.0504807692305,3241.1177884615386,1.0,0.0,0.0
45,46,28,A,Football,4,0.0,0,1,0,0,0,0,1,0.0,1509.0,0.0,799.0,11100.0,84.0,2750.0,0.0,3.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,-269.03125,-2202.7295673076924,-2350.064903846154,-1070.6790865384614,7957.554086538461,-1430.9122596153845,784.0985576923076,1.0,1.0,1.0
55,56,28,B,Business,4,10.0,0,1,1,0,0,1,1,0.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-3864.356971153846,-2492.746394230769,-2607.689903846154,-2617.5240384615386,-1691.6153846153845,-1341.9495192307693,-2322.8822115384614,0.0,1.0,0.0
5,6,28,C,Football,3,0.0,0,1,0,0,0,0,1,0.0,665.0,928.0,2667.0,0.0,1374.0,2918.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,-1113.03125,-2202.7295673076924,-1422.0649038461538,797.3209134615386,-3142.4459134615386,-140.91225961538453,952.0985576923076,1.0,1.0,0.0
7,8,28,B,Business,3,-1.0,0,1,0,0,0,0,1,459.0,3546.0,1800.0,652.0,1190.0,1346.0,1295.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,-482.3569711538462,-2033.746394230769,-807.6899038461538,-1965.5240384615386,-501.6153846153845,4.050480769230717,-1027.8822115384614,0.0,1.0,0.0
10,11,28,B,Business,3,-1.0,0,0,1,1,0,0,0,0.0,983.0,1398.0,816.0,1168.0,1165.0,267.0,0.0,2.0,1.0,1.0,2.0,3.0,1.0,0.0,1.0,0.0,-3045.356971153846,-2492.746394230769,-1209.6899038461538,-1801.5240384615386,-523.6153846153845,-176.94951923076928,-2055.8822115384614,1.0,0.0,0.0
18,19,28,A,Football,3,0.0,0,1,0,0,1,1,0,0.0,1095.0,1279.0,2309.0,3359.0,0.0,1722.0,0.0,2.0,1.0,1.0,3.0,0.0,2.0,1.0,0.0,0.0,-683.03125,-2202.7295673076924,-1071.0649038461538,439.32091346153857,216.55408653846143,-1514.9122596153845,-243.90144230769238,0.0,1.0,1.0
19,20,28,B,Football,3,0.0,1,1,0,0,1,0,1,1417.0,1033.0,1933.0,1616.0,3351.0,1367.0,1315.0,2.0,2.0,1.0,2.0,4.0,2.0,3.0,1.0,1.0,0.0,-745.03125,-785.7295673076924,-417.0649038461538,-253.67908653846143,208.55408653846143,-147.91225961538453,-650.9014423076924,1.0,1.0,0.0
20,21,28,C,Business,5,10.0,0,1,1,0,1,1,0,528.0,979.0,404.0,632.0,638.0,399.0,1026.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,-3049.356971153846,-1964.746394230769,-2203.689903846154,-1985.5240384615386,-1053.6153846153845,-942.9495192307693,-1296.8822115384614,1.0,0.0,1.0
21,22,28,A,Football,4,1.0,0,0,1,1,1,1,1,1337.0,1443.0,1354.0,777.0,1041.0,1567.0,734.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,-335.03125,-865.7295673076924,-996.0649038461538,-1092.6790865384614,-2101.4459134615386,52.08774038461547,-1231.9014423076924,0.0,1.0,1.0
22,23,28,B,Business,3,0.0,0,1,0,1,1,0,0,1304.0,1213.0,1425.0,1340.0,1116.0,844.0,2771.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,0.0,1.0,0.0,-2815.356971153846,-1188.746394230769,-1182.6899038461538,-1277.5240384615386,-575.6153846153845,-497.9495192307693,448.11778846153857,0.0,1.0,1.0
34,35,28,B,Football,4,0.0,1,0,1,0,1,0,0,626.0,1104.0,1979.0,854.0,1666.0,792.0,730.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-674.03125,-1576.7295673076924,-371.0649038461538,-1015.6790865384614,-1476.4459134615386,-722.9122596153845,-1235.9014423076924,1.0,1.0,1.0
35,36,28,C,Football,4,0.0,1,0,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-1778.03125,-2202.7295673076924,-2350.064903846154,-1869.6790865384614,-3142.4459134615386,-1514.9122596153845,-1965.9014423076924,0.0,0.0,1.0
37,38,28,B,Business,5,-1.0,0,0,0,0,1,1,1,668.0,1980.0,566.0,1050.0,981.0,1032.0,1783.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,-2048.356971153846,-1824.746394230769,-2041.6899038461538,-1567.5240384615386,-710.6153846153845,-309.9495192307693,-539.8822115384614,1.0,0.0,1.0
39,40,28,A,Football,4,1.0,0,0,0,1,0,0,1,918.0,1840.0,5581.0,3082.0,3434.0,2509.0,2733.0,2.0,4.0,1.0,3.0,2.0,2.0,2.0,1.0,0.0,0.0,61.96875,-1284.7295673076924,3230.935096153846,1212.3209134615386,291.55408653846143,994.0877403846155,767.0985576923076,1.0,0.0,0.0
41,42,28,C,Business,5,1.0,0,0,1,0,0,0,1,1300.0,3265.0,2099.0,703.0,1016.0,633.0,966.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,-763.3569711538462,-1192.746394230769,-508.6899038461538,-1914.5240384615386,-675.6153846153845,-708.9495192307693,-1356.8822115384614,1.0,1.0,1.0
53,54,28,C,Business,3,10.0,1,1,0,0,0,1,1,916.0,2680.0,1499.0,1056.0,1849.0,681.0,2565.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,-1348.3569711538462,-1576.746394230769,-1108.6899038461538,-1561.5240384615386,157.38461538461547,-660.9495192307693,242.11778846153857,1.0,0.0,0.0
1,2,29,B,Football,3,0.0,1,1,1,0,0,1,1,7151.0,1983.0,0.0,951.0,0.0,38632.0,600.0,4.0,2.0,0.0,1.0,0.0,4.0,1.0,1.0,1.0,0.0,204.96875,4948.270432692308,-2350.064903846154,-918.6790865384614,-3142.4459134615386,37117.08774038462,-1365.9014423076924,0.0,0.0,1.0
15,16,29,A,Business,5,-1.0,1,1,0,0,1,1,1,1440.0,1231.0,2630.0,559.0,684.0,615.0,864.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-2797.356971153846,-1052.746394230769,22.31009615384619,-2058.5240384615386,-1007.6153846153845,-726.9495192307693,-1458.8822115384614,0.0,0.0,0.0
23,24,29,C,Business,6,0.0,1,1,0,1,1,0,1,3927.0,1054.0,4680.0,1170.0,2021.0,500.0,1746.0,3.0,1.0,4.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,-2974.356971153846,1434.253605769231,2072.310096153846,-1447.5240384615386,329.3846153846155,-841.9495192307693,-576.8822115384614,0.0,0.0,0.0
24,25,29,A,Business,5,-1.0,0,0,0,0,0,0,0,2433.0,3884.0,0.0,7501.0,4350.0,417.0,2983.0,2.0,3.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,-144.3569711538462,-59.746394230769056,-2607.689903846154,4883.475961538461,2658.3846153846152,-924.9495192307693,660.1177884615386,1.0,0.0,1.0
25,26,29,B,Football,3,0.0,0,0,0,1,0,1,1,49.0,700.0,965.0,1099.0,750.0,134.0,3718.0,0.0,2.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,-1078.03125,-2153.7295673076924,-1385.0649038461538,-770.6790865384614,-2392.4459134615386,-1380.9122596153845,1752.0985576923076,0.0,1.0,0.0
26,27,29,C,Football,2,0.0,0,1,0,1,1,0,0,457.0,1044.0,0.0,1846.0,631.0,0.0,2959.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,1.0,0.0,1.0,-734.03125,-1745.7295673076924,-2350.064903846154,-23.679086538461434,-2511.4459134615386,-1514.9122596153845,993.0985576923076,0.0,0.0,0.0
27,28,29,A,Football,2,1.0,0,1,0,0,1,1,1,1306.0,449.0,1466.0,1018.0,1984.0,1750.0,1232.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,-1329.03125,-896.7295673076924,-884.0649038461538,-851.6790865384614,-1158.4459134615386,235.08774038461547,-733.9014423076924,0.0,1.0,1.0
31,32,29,B,Business,5,0.0,1,1,0,1,1,0,1,733.0,1069.0,1115.0,1768.0,2352.0,1384.0,3317.0,1.0,1.0,1.0,3.0,2.0,3.0,2.0,0.0,1.0,0.0,-2959.356971153846,-1759.746394230769,-1492.6899038461538,-849.5240384615386,660.3846153846155,42.05048076923072,994.1177884615386,0.0,1.0,0.0
32,33,29,C,Football,5,1.0,1,0,1,0,0,1,0,684.0,465.0,300.0,1065.0,1782.0,283.0,617.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,0.0,1.0,-1313.03125,-1518.7295673076924,-2050.064903846154,-804.6790865384614,-1360.4459134615386,-1231.9122596153845,-1348.9014423076924,0.0,1.0,1.0
33,34,29,A,Football,1,1.0,0,1,0,0,1,1,1,663.0,591.0,644.0,991.0,1062.0,521.0,824.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,-1187.03125,-1539.7295673076924,-1706.0649038461538,-878.6790865384614,-2080.4459134615386,-993.9122596153845,-1141.9014423076924,0.0,1.0,1.0
36,37,29,A,Football,6,10.0,0,1,0,1,0,0,0,896.0,666.0,1589.0,368.0,1028.0,682.0,903.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,-1112.03125,-1306.7295673076924,-761.0649038461538,-1501.6790865384614,-2114.4459134615386,-832.9122596153845,-1062.9014423076924,1.0,0.0,0.0
38,39,29,C,Football,2,1.0,1,1,0,0,1,0,0,3656.0,913.0,4305.0,3930.0,1063.0,661.0,5458.0,3.0,1.0,4.0,3.0,1.0,1.0,3.0,1.0,0.0,1.0,-865.03125,1453.2704326923076,1954.9350961538462,2060.3209134615386,-2079.4459134615386,-853.9122596153845,3492.0985576923076,0.0,0.0,1.0
47,48,29,C,Football,2,0.0,0,0,1,1,1,1,1,0.0,1355.0,2569.0,4499.0,7131.0,472.0,11041.0,0.0,2.0,1.0,2.0,3.0,1.0,2.0,1.0,0.0,1.0,-423.03125,-2202.7295673076924,218.9350961538462,2629.3209134615386,3988.5540865384614,-1042.9122596153845,9075.098557692309,0.0,0.0,0.0
54,55,29,A,Football,4,0.0,1,1,0,1,1,0,0,477.0,1127.0,0.0,0.0,2892.0,648.0,815.0,1.0,2.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,-651.03125,-1725.7295673076924,-2350.064903846154,-1869.6790865384614,-250.44591346153857,-866.9122596153845,-1150.9014423076924,0.0,0.0,0.0
3,4,29,A,Football,7,10.0,1,1,1,1,1,1,1,1766.0,743.0,0.0,654.0,1296.0,0.0,394.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1035.03125,-436.7295673076924,-2350.064903846154,-1215.6790865384614,-1846.4459134615386,-1514.9122596153845,-1571.9014423076924,0.0,1.0,0.0
4,5,29,B,Business,7,0.0,1,0,1,1,0,1,0,646.0,1156.0,812.0,412.0,599.0,41.0,712.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,-2872.356971153846,-1846.746394230769,-1795.6899038461538,-2205.5240384615386,-1092.6153846153845,-1300.9495192307693,-1610.8822115384614,0.0,0.0,1.0
6,7,29,A,Football,5,0.0,0,0,0,1,0,1,0,899.0,1049.0,888.0,1399.0,1475.0,900.0,583.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-729.03125,-1303.7295673076924,-1462.0649038461538,-470.67908653846143,-1667.4459134615386,-614.9122596153845,-1382.9014423076924,1.0,1.0,1.0
8,9,29,C,Business,3,0.0,1,0,0,1,1,0,0,1348.0,1315.0,1981.0,1249.0,1082.0,0.0,3994.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,-2713.356971153846,-1144.746394230769,-626.6899038461538,-1368.5240384615386,-609.6153846153845,-1341.9495192307693,1671.1177884615386,1.0,0.0,1.0
12,13,29,A,Football,1,1.0,1,0,1,0,0,0,0,910.0,2983.0,7136.0,2327.0,2581.0,941.0,1116.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1204.96875,-1292.7295673076924,4785.935096153846,457.32091346153857,-561.4459134615386,-573.9122596153845,-849.9014423076924,0.0,0.0,1.0
13,14,29,B,Business,5,-1.0,1,1,0,1,0,1,1,833.0,5080.0,1783.0,783.0,916.0,616.0,1138.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1051.6430288461538,-1659.746394230769,-824.6899038461538,-1834.5240384615386,-775.6153846153845,-725.9495192307693,-1184.8822115384614,0.0,0.0,0.0
17,18,29,C,Football,5,0.0,1,0,0,1,0,0,1,2645.0,993.0,4030.0,2997.0,3716.0,916.0,1133.0,2.0,1.0,3.0,2.0,3.0,1.0,1.0,1.0,0.0,1.0,-785.03125,442.2704326923076,1679.9350961538462,1127.3209134615386,573.5540865384614,-598.9122596153845,-832.9014423076924,0.0,1.0,0.0
28,29,29,B,Business,5,10.0,0,1,1,1,0,0,0,0.0,1030.0,777.0,332.0,562.0,522.0,946.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,-2998.356971153846,-2492.746394230769,-1830.6899038461538,-2285.5240384615386,-1129.6153846153845,-819.9495192307693,-1376.8822115384614,0.0,0.0,1.0
29,30,29,C,Football,5,1.0,1,0,0,1,0,1,1,816.0,734.0,2267.0,1000.0,0.0,917.0,800.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,-1044.03125,-1386.7295673076924,-83.06490384615381,-869.6790865384614,-3142.4459134615386,-597.9122596153845,-1165.9014423076924,1.0,0.0,1.0
30,31,29,A,Football,3,-1.0,1,1,0,0,1,1,0,7182.0,833.0,1618.0,340.0,1536.0,0.0,1744.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-945.03125,4979.270432692308,-732.0649038461538,-1529.6790865384614,-1606.4459134615386,-1514.9122596153845,-221.90144230769238,0.0,0.0,1.0
40,41,29,B,Football,6,10.0,1,1,1,1,0,0,0,1145.0,682.0,1000.0,1533.0,1548.0,1148.0,1465.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,-1096.03125,-1057.7295673076924,-1350.0649038461538,-336.67908653846143,-1594.4459134615386,-366.9122596153845,-500.9014423076924,1.0,0.0,0.0
42,43,29,A,Business,5,0.0,1,0,1,0,0,0,0,2650.0,1562.0,1850.0,1787.0,1150.0,1034.0,5749.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,-2466.356971153846,157.25360576923094,-757.6899038461538,-830.5240384615386,-541.6153846153845,-307.9495192307693,3426.1177884615386,1.0,0.0,0.0
46,47,29,B,Business,5,0.0,1,0,0,1,1,0,0,300.0,1564.0,2400.0,800.0,1883.0,484.0,2969.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,0.0,1.0,0.0,-2464.356971153846,-2192.746394230769,-207.6899038461538,-1817.5240384615386,191.38461538461547,-857.9495192307693,646.1177884615386,1.0,0.0,0.0
52,53,29,B,Football,1,1.0,1,0,1,0,1,0,0,684.0,818.0,1067.0,2763.0,901.0,399.0,1316.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,-960.03125,-1518.7295673076924,-1283.0649038461538,893.3209134615386,-2241.4459134615386,-1115.9122596153845,-649.9014423076924,1.0,0.0,1.0
0,1,29,A,Football,5,0.0,0,0,0,1,1,0,0,834.0,684.0,418.0,383.0,816.0,700.0,668.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-1094.03125,-1368.7295673076924,-1932.0649038461538,-1486.6790865384614,-2326.4459134615386,-814.9122596153845,-1297.9014423076924,1.0,0.0,1.0
2,3,29,C,Business,1,0.0,0,1,0,0,0,1,0,460.0,2089.0,817.0,15727.0,0.0,485.0,3466.0,1.0,3.0,1.0,4.0,0.0,1.0,3.0,0.0,0.0,1.0,-1939.3569711538462,-2032.746394230769,-1790.6899038461538,13109.475961538461,-1691.6153846153845,-856.9495192307693,1143.1177884615386,1.0,1.0,0.0
9,10,29,A,Football,5,0.0,1,0,0,0,0,0,1,2197.0,743.0,821.0,846.0,1070.0,481.0,630.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-1035.03125,-5.729567307692378,-1529.0649038461538,-1023.6790865384614,-2072.4459134615386,-1033.9122596153845,-1335.9014423076924,1.0,1.0,0.0
11,12,29,C,Football,5,1.0,1,0,1,1,0,0,1,0.0,0.0,0.0,0.0,0.0,587.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,-1778.03125,-2202.7295673076924,-2350.064903846154,-1869.6790865384614,-3142.4459134615386,-927.9122596153845,-1965.9014423076924,1.0,0.0,0.0
14,15,29,C,Football,6,10.0,1,0,1,0,1,1,0,602.0,1365.0,2933.0,2301.0,1017.0,0.0,4400.0,1.0,2.0,4.0,2.0,1.0,0.0,3.0,1.0,0.0,1.0,-413.03125,-1600.7295673076924,582.9350961538462,431.32091346153857,-2125.4459134615386,-1514.9122596153845,2434.0985576923076,1.0,0.0,0.0
16,17,29,B,Football,5,1.0,1,1,1,0,1,0,0,0.0,806.0,0.0,458.0,1904.0,0.0,604.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,-972.03125,-2202.7295673076924,-2350.064903846154,-1411.6790865384614,-1238.4459134615386,-1514.9122596153845,-1361.9014423076924,1.0,0.0,1.0
43,44,29,B,Business,6,-1.0,1,1,0,1,0,0,1,3447.0,0.0,1932.0,0.0,583.0,1016.0,3713.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,-4028.356971153846,954.253605769231,-675.6899038461538,-2617.5240384615386,-1108.6153846153845,-325.9495192307693,1390.1177884615386,1.0,0.0,0.0
44,45,29,C,Football,6,10.0,1,1,1,1,1,0,0,2400.0,1400.0,1982.0,1449.0,4348.0,2299.0,1233.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,0.0,1.0,-378.03125,197.27043269230762,-368.0649038461538,-420.67908653846143,1205.5540865384614,784.0877403846155,-732.9014423076924,1.0,0.0,0.0
45,46,29,A,Football,6,1.0,1,1,1,0,1,1,1,0.0,1650.0,0.0,951.0,1150.0,0.0,485.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-128.03125,-2202.7295673076924,-2350.064903846154,-918.6790865384614,-1992.4459134615386,-1514.9122596153845,-1480.9014423076924,1.0,1.0,1.0
55,56,29,B,Football,6,10.0,0,0,0,0,1,1,1,1450.0,1234.0,1733.0,1151.0,1918.0,1817.0,1950.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,0.0,-544.03125,-752.7295673076924,-617.0649038461538,-718.6790865384614,-1224.4459134615386,302.0877403846155,-15.901442307692378,0.0,1.0,0.0
5,6,29,C,Business,5,-1.0,0,0,0,0,1,0,1,0.0,2267.0,2978.0,1022.0,0.0,0.0,1751.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-1761.3569711538462,-2492.746394230769,370.3100961538462,-1595.5240384615386,-1691.6153846153845,-1341.9495192307693,-571.8822115384614,1.0,1.0,0.0
7,8,29,B,Business,3,1.0,1,1,1,1,0,0,1,1087.0,12914.0,1162.0,7443.0,9817.0,1137.0,1456.0,2.0,7.0,2.0,4.0,6.0,2.0,1.0,0.0,1.0,0.0,8885.643028846154,-1405.746394230769,-1445.6899038461538,4825.475961538461,8125.384615384615,-204.94951923076928,-866.8822115384614,0.0,1.0,0.0
10,11,29,B,Business,4,0.0,1,0,0,0,0,1,0,966.0,1650.0,1607.0,2549.0,1314.0,733.0,1149.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,-2378.356971153846,-1526.746394230769,-1000.6899038461538,-68.52403846153857,-377.6153846153845,-608.9495192307693,-1173.8822115384614,1.0,0.0,0.0
18,19,29,A,Business,5,0.0,1,1,0,0,0,0,0,0.0,3811.0,1683.0,532.0,1448.0,0.0,1964.0,0.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,-217.3569711538462,-2492.746394230769,-924.6899038461538,-2085.5240384615386,-243.61538461538453,-1341.9495192307693,-358.88221153846143,0.0,1.0,1.0
19,20,29,B,Football,3,0.0,0,0,0,0,1,1,1,1219.0,2683.0,2200.0,998.0,3083.0,1334.0,1602.0,2.0,3.0,1.0,2.0,3.0,2.0,3.0,1.0,1.0,0.0,904.96875,-983.7295673076924,-150.0649038461538,-871.6790865384614,-59.44591346153857,-180.91225961538453,-363.9014423076924,1.0,1.0,0.0
20,21,29,C,Business,5,0.0,1,1,0,0,1,0,0,483.0,1212.0,734.0,1417.0,692.0,500.0,936.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,-2816.356971153846,-2009.746394230769,-1873.6899038461538,-1200.5240384615386,-999.6153846153845,-841.9495192307693,-1386.8822115384614,1.0,0.0,1.0
21,22,29,A,Football,4,0.0,0,0,0,0,0,1,1,775.0,3464.0,3498.0,1907.0,2908.0,875.0,1951.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,0.0,0.0,1685.96875,-1427.7295673076924,1147.9350961538462,37.32091346153857,-234.44591346153857,-639.9122596153845,-14.901442307692378,0.0,1.0,1.0
22,23,29,B,Football,1,0.0,0,0,1,1,0,1,0,961.0,2850.0,1533.0,3048.0,3021.0,2832.0,1665.0,2.0,4.0,4.0,3.0,5.0,4.0,3.0,1.0,1.0,0.0,1071.96875,-1241.7295673076924,-817.0649038461538,1178.3209134615386,-121.44591346153857,1317.0877403846155,-300.9014423076924,0.0,1.0,1.0
34,35,29,B,Football,2,1.0,0,1,0,0,1,0,0,714.0,917.0,1457.0,833.0,1250.0,1000.0,750.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-861.03125,-1488.7295673076924,-893.0649038461538,-1036.6790865384614,-1892.4459134615386,-514.9122596153845,-1215.9014423076924,1.0,1.0,1.0
35,36,29,C,Football,4,0.0,1,1,1,1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-1778.03125,-2202.7295673076924,-2350.064903846154,-1869.6790865384614,-3142.4459134615386,-1514.9122596153845,-1965.9014423076924,0.0,0.0,1.0
37,38,29,B,Football,4,10.0,0,1,0,1,0,1,1,1283.0,3247.0,0.0,5714.0,6477.0,3112.0,3380.0,1.0,3.0,0.0,3.0,4.0,3.0,3.0,1.0,1.0,0.0,1468.96875,-919.7295673076924,-2350.064903846154,3844.3209134615386,3334.5540865384614,1597.0877403846155,1414.0985576923076,1.0,0.0,1.0
